Id,Name,Zone,Toldescribe,Description,Tel,Add,Zipcode,Region,Town,Travellinginfo,Opentime,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Map,Gov,Px,Py,Orgclass,Class1,Class2,Class3,Level,Website,Parkinginfo,Parkinginfo_Px,Parkinginfo_Py,Ticketinfo,Remarks,Keyword,Changetime
C1_376490000A_000564,土庫順成油廠,,麻油的純，在入喉的香醇。原先擔任總舖師的王金常老先生，畢生始終秉持心底的初衷理念──「想找一個適合料理，麻而不燥的麻油。」故而創辦油廠，並一路堅持至今。除了醇厚的道地麻油之外，珀醬系列也是不容錯過的極品。順成油廠創始於40年代，一間由總舖師創立的老麻油間。創辦人王金常老先生，原為雲林土庫的總舖師，因為對料理的挑剔，便試著做出自己想要的麻油，從買原料的細挑、焙炒火候、炊的時間等，在獲得大眾的認同後，總鋪師便開始專心於做麻油上，也希望順順穩穩用心地做，一定會成功，於是取名為「順成油廠」。近年來，除了保留傳統冷壓榨油，也不斷發展開發新品，香料油、冰棒、芝麻醬、穀粉、花生糖，期許讓老店也可以與時俱進。,麻油的純，在入喉的香醇。原先擔任總舖師的王金常老先生，畢生始終秉持心底的初衷理念──「想找一個適合料理，麻而不燥的麻油。」故而創辦油廠，並一路堅持至今。除了醇厚的道地麻油之外，珀醬系列也是不容錯過的極品。,886-5-6621189,雲林縣土庫鎮光明路166號,633,雲林縣,土庫鎮,"自行開車 -快速道路 78號 下土庫交流道, 車程約10分鐘。公車-統聯客運（北港線）到土庫站下車, 約5分鐘步行。公車-嘉義客運（土庫線）到土庫站下車, 約5分鐘步行。高鐵（雲林站） 高鐵接駁車土庫站下車， 約5分鐘步行。",08:00-19:00,https://tour.yunlin.gov.tw/public/upload/StoreCover/2205181046422027003JDBJ.jpg,香的掌握-炒,https://tour.yunlin.gov.tw/public/upload/StoreCover/220518104818559387U3XF2.jpg,冷壓製程,https://tour.yunlin.gov.tw/public/upload/StoreCover/220518104818575016NXQ2R.jpg,油滴緩慢滴下,https://reurl.cc/NAqD4e,376490000A,120.3918,23.67537,,14,,,,https://www.dailyoil.com.tw/,路邊停車,,,,,,2022/12/1 17:09
C1_376490000A_000590,雲林高鐵站,,高鐵雲林站位於臺灣雲林縣虎尾鎮，為台灣高速鐵路的車站，2015年12月1日通車營運。 在台灣，所有與所在地縣市同名的車站，都是由台灣鐵路管理局經營的縣市主車站，而本站與新北市的板橋車站、高雄市的左營車站是僅有的三個例外。    本站鄰近城市遊憩景點：往南為虎尾市區可參訪毛巾工廠與布袋戲館、虎尾糖廠等，往北行走145縣為西螺鎮可前往延平老街、西螺廣福宮(西螺媽廟)、西螺福興宮、西螺大橋等，往西行走為土庫鎮，往東行走縣道145乙線經虎尾交流道最終可至莿桐鄉右轉可至斗六市。可至斗六市區轉乘台鐵或至斗六棒球場觀賞球賽等。,高鐵雲林站位於臺灣雲林縣虎尾鎮，為台灣高速鐵路的車站，2015年12月1日通車營運。 在台灣，所有與所在地縣市同名的車站，都是由台灣鐵路管理局經營的縣市主車站，而本站與新北市的板橋車站、高雄市的左營車站是僅有的三個例外。    本站鄰近城市遊憩景點：往南為虎尾市區可參訪毛巾工廠與布袋戲館、虎尾糖廠等，往北行走145縣為西螺鎮可前往延平老街、西螺廣福宮(西螺媽廟)、西螺福興宮、西螺大橋等，往西行走為土庫鎮，往東行走縣道145乙線經虎尾交流道最終可至莿桐鄉右轉可至斗六市。可至斗六市區轉乘台鐵或至斗六棒球場觀賞球賽等。,886-2-40663000,雲林縣虎尾鎮站前東路301號,632,雲林縣,虎尾鎮,,,https://tour.yunlin.gov.tw/public/upload/old/20180923083120.jpg,雲林高鐵站外觀,,,,,,376490000A,120.4165,23.73633,,18,,,,,,,,,,,2021/12/28 16:04
C1_376490000A_000591,中華機車出租行(斗六租車),,想到哪！騎到哪！悠遊雲林！24小時營業優質推薦！    來到雲林縣斗六的朋友，常常需要最方便的交通工具-就是騎機車！！  推薦斗六火車站前站的民生路出口，下樓梯立即右轉步行10公尺，即可到達中華機車出租行(真岡大飯店旁邊)。    車型主要為光陽機車(Many、GP、V2等款式)、山葉機車(CUXi等款式)與三陽機車，將近40多輛機車等不同的款式選擇，車種均為110cc ~ 125cc,想到哪！騎到哪！悠遊雲林！24小時營業優質推薦！    來到雲林縣斗六的朋友，常常需要最方便的交通工具-就是騎機車！！  推薦斗六火車站前站的民生路出口，下樓梯立即右轉步行10公尺，即可到達中華機車出租行(真岡大飯店旁邊)。    車型主要為光陽機車(Many、GP、V2等款式)、山葉機車(CUXi等款式)與三陽機車，將近40多輛機車等不同的款式選擇，車種均為110cc ~ 125cc,886-5-5322014,雲林縣斗六市(火車站前),640,雲林縣,斗六市,,,https://tour.yunlin.gov.tw/public/upload/old/20180923082133.png,中華機車出租行,,,,,,376490000A,120.5406,23.71135,,18,,,,,,,,"租車至少要租3小時，詳細租車費用以店家為主  1天為500元(3小時為200元, 超過1小時為100元)，油費自理",,,2021/12/28 16:04
C1_376490000A_000593,發鑫車業機車行(虎尾租車),,詳細價格建議打電話確認,詳細價格建議打電話確認,886-5-6323056,雲林縣虎尾鎮林森路二段203號,632,雲林縣,虎尾鎮,,星期一 09:3021:30星期二 09:3021:30星期三 09:3021:30星期四 09:3021:30星期五 09:3021:30星期六 09:3021:30星期日 休息,https://tour.yunlin.gov.tw/public/upload/old/20180923082157.png,發鑫車業機車行,,,,,,376490000A,120.4286,23.70427,,18,,,,,,,,a.400元/天 (100cc) b.500元/天 (125cc)  詳細價格建議打電話確認,,,2022/9/29 22:59
C1_376490000A_000665,斗六南聖宮,,全台最大木製關公斗六南聖宮原名慈修堂，屬扶筆濟世的鸞堂系統，主祀關帝、呂祖、灶君、岳王、王靈官五位神明，信徒敬稱五聖恩主，鎮殿的關老爺，由樟木雕刻，高一丈二尺，重六百餘台斤，台灣稀見。早期民國五十年即有南聖宮舊宮，繼於六十六年遷宮於現址，奉祀由海上漂流來台五百年前雕刻的「關老爺」，以儒宗神教為圭臬，教化廣大芸芸眾生接觸宗教，指引一條修身養性的途徑。南聖宮關公像 攝影：薛穎琦。(授權照片請勿轉載),全台最大木製關公斗六南聖宮原名慈修堂，屬扶筆濟世的鸞堂系統，主祀關帝、呂祖、灶君、岳王、王靈官五位神明，信徒敬稱五聖恩主，鎮殿的關老爺，由樟木雕刻，高一丈二尺，重六百餘台斤，台灣稀見。,886-5-5325335,斗六市南聖路301號,640,雲林縣,斗六市,自行開車,06:00-21:00,https://tour.yunlin.gov.tw/public/upload/StoreCover/230206034806790703451AX.jpg,南聖宮關公像,https://tour.yunlin.gov.tw/public/upload/old/20190304095121.jpg,斗六南聖宮,,,,376490000A,120.5583,23.70091,,4,,,,,,,,,,,2023/2/6 15:48
C1_376490000A_000719,西螺延平老街文化館(捷發乾記茶莊),,融合漢、和、洋絕美建築！西螺延平老街文化館原是許姓人家的捷發乾記茶行，後無償提供予地方藝文團體和社區大學使用。傳統的三進式建築，分茶行、廳堂、庭院，堪稱融合漢、和、洋三種建築特色的經典建築。民國91年(2002)，螺陽文教基金會獲許家同意，遷入捷發茶莊老宅，由文化部輔導設立「西螺延平老街文化館」，做為文化振興及老社區活化運動基地。自此開始，捷發乾記茶莊轉身成為西螺文藝復興場域。民國96年(2007)捷發獲公告為歷史建築。集合了文化部、雲林縣政府資金、螺陽文教基金會募款及許家出資等，歷經11年，才得於102年(2013)8月，以完整亮麗的樣貌重新面世。持續由螺陽文教基金會營運「西螺延平老街文化館」及「西螺旅遊服務中心」。 捷發乾記茶莊百年多來，因屹立不移於西螺街中，讓西螺歷史文化得有延續及更新機會。由許捷發號捷發乾記茶莊西螺延平老街文化館，捷發茶莊老屋繼續承載著西螺歷史文化傳承與再生的使命，並延續起建人許金生前積極樂業，樂善好施的開疆闢土先峰精神。 ．提供免費語音導覽 ．藝文活動辦理及文化推廣 ．導覽解說(需預約) ．旅遊諮詢服務、提供導覽手冊及活動文宣索取,融合漢、和、洋絕美建築！西螺延平老街文化館原是許姓人家的捷發乾記茶行，後無償提供予地方藝文團體和社區大學使用。傳統的三進式建築，分茶行、廳堂、庭院，堪稱融合漢、和、洋三種建築特色的經典建築。,886-5-5860101,雲林縣西螺鎮延平路92號,648,雲林縣,斗六市,國道一號中山高速公路下西螺交流道，往西螺延平歷史街區方向即可。從西螺轉運站步行5分鐘即可抵達西螺延平老街文化館，國光客運、日統客運、員林客運、台西客運皆有班次至西螺轉運站。,08:30-17:30一公休,https://tour.yunlin.gov.tw/public/upload/old/20200116044214.jpg,,,,,,,376490000A,120.5244,23.69518,,1,,,,,步行5分鐘即可抵達位於西螺大橋旁的免費西螺延平老街停車場。,,,．全票$50/人：一般民眾 ．優待票$40元/人：國內各級學校學生(需出示學生證) 、20人(含)以上團體 ．免費入館：西螺鎮民(需出示證件) 、100公分(含)以下之兒童,,,2022/12/1 16:30
C1_376490000A_000737,建國眷村,,幽靜的生活足跡：建國眷村林木蔥鬱、環境幽靜的建國眷村，完整保留日治時代馬廄改建之眷舍，早年經砲擊的歷史印痕猶在，加上老眷村獨特的體感，陸續添加藝文市集等元素後，走入這座聚落文化遺產好似走入偶像劇一般，可盡興遊逛亦可懷舊。雲林縣虎尾鎮有一座具有獨特文化且詩意盎然的眷村--「建國眷村」，該村環境清新幽靜、林蔭蒼鬱，仿若置身森林公園般，此外擁有日據時代馬廄改成之眷舍，及附近炮彈射擊過的歷史痕跡，並歷經了無數個世代的生活足跡。 「建國眷村」緣起於日軍在1938年第二次世界大戰期間，虎尾被選為海軍航空隊的軍事基地，1943年日軍因戰事告急，遂以「建國眷村」作為作戰基地且訓練了神風特功敢死隊，後來日本戰敗後，國民政府遷至台灣，便以此地作為軍事要塞。,幽靜的生活足跡：建國眷村林木蔥鬱、環境幽靜的建國眷村，完整保留日治時代馬廄改建之眷舍，早年經砲擊的歷史印痕猶在，加上老眷村獨特的體感，陸續添加藝文市集等元素後，走入這座聚落文化遺產好似走入偶像劇一般，可盡興遊逛亦可懷舊。,886-5-6339669,雲林縣虎尾鎮建國一村55號,632,雲林縣,虎尾鎮,斗南交流道往虎尾方向158縣道往南光復路(全家便利商店)左轉建國一村牌樓右轉繼續直行即可到達建國一村活動中心,24HR,,,,,,,https://is.gd/ZJbudi,376490000A,120.4221,23.71435,,12,,,,https://www.jianguohuwei.com/,免費路邊停車(建議抵達建國一村防空洞設施後左轉，路邊單側停車指引),,,參觀免門票，團體導覽一小時800元(需事先預約，至多40人為上限),,虎尾建國眷村、虎尾建國一村,2022/12/1 16:20
C1_376490000A_000743,土庫順天宮,,土庫媽祖蔭外庄：	土庫順天宮主祀媽祖，俗稱塗褲媽（土庫媽），現在的格局和廟貌是在昭和年間重建所奠定，漳派胡賢和泉州溪底派王錦木比拚大木作、蔣九、蔣泉和、陳天乞藝匠名司的作品亦在其中。	簡介：	土庫順天宮初始為「土廟」經翻修重建，於清道光十四年（1834）動工興建前殿，六年後（1840）興建後殿，咸豐二年（1852）地方仕紳重修前殿，建敬聖亭及左廂，光緒二年（1876）籌資興建右廂，歷經百餘年，廟宇漸露出破損模樣，地方仕紳顏丁全、林永振、陳榮士、林昭鼎、陳台?、林進、陳清泉等人與日本官吏篠崎喜代吉（街長）於日治年（1934）招募資金修建成現今模樣之美侖壯觀廟宇。1940年日本政府在台實施皇民化政策，當時順天宮重修董事篠崎喜代吉乃設法接洽配合日本「古義真言宗台灣開教計畫案」，申請加入為該案第34所關係寺廟，正式成立「台南州虎尾郡土庫庄土庫支部」成為「高野山大師教會支部」遂派群馬縣新田郡吉祥寺迎請觀世音菩薩神像至本宮正殿奉祀，天上聖母等神尊則暫退居至後殿供奉，順天宮才免遭日本政府損毀，直至1945年天上聖母才回歸正殿供奉，觀音菩薩則退往後殿奉祀。		建築特徵：	土庫順天宮坐落於土庫市區，為一典型中國南方寺廟建築，燕尾式屋脊，「龍鳳呈三星」之剪黏，頗為壯觀。正殿三川，具有三門加上兩側龍、虎門，正面看去擁有五門，是帝后神格享有的榮譽。廟內建築材質，舉凡脊、桁、拱、柱、、樑、簷、棟，均以槐杉為材料，以高超的建築技巧及雕刻技術架構而成，是屬於清領時期的建築。殿內分三川、中庭、正殿、後殿（觀世音菩薩殿）、三官大帝殿、文昌帝君殿，由迴廊與八卦門相通連。	圖片來源：薛穎琦/攝。(授權照片請勿轉載),土庫媽祖蔭外庄土庫順天宮主祀媽祖，俗稱塗褲媽（土庫媽），現在的格局和廟貌是在昭和年間重建所奠定，漳派胡賢和泉州溪底派王錦木比拚大木作、蔣九、蔣泉和、陳天乞藝匠名司的作品亦在其中。,886-5-6622658,雲林縣土庫鎮中正路109號,636,雲林縣,土庫鎮,,05:30-20:30,https://tour.yunlin.gov.tw/public/upload/StoreCover/230206042607741853T3PFY.jpg,土庫順天宮,https://tour.yunlin.gov.tw/public/upload/StoreCover/230206042607773099WPXE2.jpg,土庫順天宮,,,https://goo.gl/maps/DmXCKoee57yY9VZ56,376490000A,120.3906,23.67654,6,4,,,,,路邊停車,,,免費參觀,,,2023/2/6 16:26
C1_376490000A_000745,雲林二手玩具屋,,為兒童設計的童話世界原為公正派出所，翻修後成為兒童遊戲空間。從入口大門到空間感、採光，處處可見巧思。募自各地的玩具豐富性高且分門別類收納，讓孩童在遊戲之餘學習收納和環保之觀念。,為兒童設計的童話世界原為公正派出所，翻修後成為兒童遊戲空間。從入口大門到空間感、採光，處處可見巧思。募自各地的玩具豐富性高且分門別類收納，讓孩童在遊戲之餘學習收納和環保之觀念。,886-5-5338951,斗六市中正路191號,640,雲林縣,斗六市,,09:00-12:00；13:00-18:00一二公休,https://tour.yunlin.gov.tw/public/upload/StoreCover/220720102016706877WWQ6F.jpg,雲林二手玩具屋,,,,,,376490000A,120.5425,23.70476,,12,,,,,,,,,,,2022/12/1 15:43
C1_376490000A_000746,雲林縣斗六市繪本圖書館,,為兒童打造的童心城堡繪本圖書館以文旦綠，茂谷柑橘作為外觀主色調，遠看似一座城堡。全館一共三層樓，採光明亮大方，更穿插許多繪本風彩繪，近六萬冊的館藏圖畫繪本親子皆宜，是很棒的童心空間。,為兒童打造的童心城堡繪本圖書館以文旦綠，茂谷柑橘作為外觀主色調，遠看似一座城堡。全館一共三層樓，採光明亮大方，更穿插許多繪本風彩繪，近六萬冊的館藏圖畫繪本親子皆宜，是很棒的童心空間。,886-5-5321992,斗六市莊敬路66號,640,雲林縣,斗六市,,08:00-18:00一及國定假日公休,https://tour.yunlin.gov.tw/public/upload/StoreCover/2207201017443568929S7W8.jpg,雲林縣斗六市繪本圖書館,,,,,,376490000A,120.5474,23.70379,,1,,,,,,,,,,,2022/12/1 15:43
